link_id,from_node_id,to_node_id,allowed_uses,directed,directed_route_id,link_type,link_type_name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,VDF_allowed_uses1,agency_name,stop_sequence,directed_service_id
1000584,1500590,1500573,bus,1,4808.2,1,service_links,336.5115004523035,15,999999,20.17051950763058,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.024443 37.265266, -80.028109 37.264462)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,31,4808.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
1000585,1500573,1500591,bus,1,4808.2,1,service_links,193.1521333156438,15,999999,11.57755044849014,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.028109 37.264462, -80.029423 37.263075)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,32,4808.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
1000586,1500623,1500608,bus,1,4809.1,1,service_links,187.67176406122027,15,999999,11260.305843673217,0,0.0,14999985,0.15,4,0,"LINESTRING (-80.029423 37.263075, -80.028132 37.264414)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,0,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000587,1500608,1500622,bus,1,4809.1,1,service_links,342.341760719397,15,999999,20.519985657506314,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.028132 37.264414, -80.024391 37.265198)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,1,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000588,1500622,1500610,bus,1,4809.1,1,service_links,194.93770068399152,15,999999,11.684577463575916,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.024391 37.265198, -80.022252 37.264779)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,2,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000589,1500610,1500611,bus,1,4809.1,1,service_links,199.90600997496725,15,999999,11.982378220277758,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.022252 37.264779, -80.020004 37.264602)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,3,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000590,1500611,1500612,bus,1,4809.1,1,service_links,689.9558344289944,15,999999,41397.350065739665,0,0.0,14999985,0.15,4,0,"LINESTRING (-80.020004 37.264602, -80.012268 37.26383)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,4,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000591,1500612,1500609,bus,1,4809.1,1,service_links,717.4963720591411,15,999999,43.00677554800047,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.012268 37.26383, -80.004161 37.263918)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,5,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000592,1500609,1500613,bus,1,4809.1,1,service_links,234.11265904563095,15,999999,14.032726815921936,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.004161 37.263918, -80.002097 37.262601)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,6,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000593,1500613,1500618,bus,1,4809.1,1,service_links,239.67387743655078,15,999999,14.366066579613435,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.002097 37.262601, -79.999539 37.261893)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,7,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000594,1500618,1500617,bus,1,4809.1,1,service_links,538.7206651648837,15,999999,32323.239909893022,0,0.0,14999985,0.15,4,0,"LINESTRING (-79.999539 37.261893, -79.994308 37.264371)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,8,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000595,1500617,1500620,bus,1,4809.1,1,service_links,271.9016972461023,15,999999,16.297804030735403,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.994308 37.264371, -79.991519 37.265397)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,9,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000596,1500620,1500619,bus,1,4809.1,1,service_links,199.71943190728723,15,999999,11.971194719717516,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.991519 37.265397, -79.990137 37.266817)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,10,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000597,1500619,1500625,bus,1,4809.1,1,service_links,258.9074918452152,15,999999,15.518930580132778,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.990137 37.266817, -79.987294 37.267367)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,11,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000598,1500625,1500621,bus,1,4809.1,1,service_links,128.0748301758612,15,999999,7.6768129975541175,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.987294 37.267367, -79.986873 37.268469)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,12,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000599,1500621,1500630,bus,1,4809.1,1,service_links,223.47827758271362,15,999999,13408.696654962816,0,0.0,14999985,0.15,4,0,"LINESTRING (-79.986873 37.268469, -79.985799 37.270288)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,13,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000600,1500630,1500629,bus,1,4809.1,1,service_links,154.99281915660524,15,999999,9.290278870525789,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.985799 37.270288, -79.984091 37.270597)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,14,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000601,1500629,1500628,bus,1,4809.1,1,service_links,179.77185907862824,15,999999,10.775536008708986,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.984091 37.270597, -79.9822 37.270006)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,15,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000602,1500628,1500615,bus,1,4809.1,1,service_links,138.5957168461974,15,999999,8315.743010771845,0,0.0,14999985,0.15,4,0,"LINESTRING (-79.9822 37.270006, -79.981531 37.268879)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,16,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000603,1500615,1500616,bus,1,4809.1,1,service_links,250.50389962380908,15,999999,15.015218758669878,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.981531 37.268879, -79.982061 37.266666)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,17,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000604,1500616,1500624,bus,1,4809.1,1,service_links,196.38658465673674,15,999999,11.771423655748459,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.982061 37.266666, -79.979918 37.266207)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,18,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000605,1500624,1500627,bus,1,4809.1,1,service_links,361.48275080873515,15,999999,21.66729775077334,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.979918 37.266207, -79.975868 37.265783)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,19,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000606,1500627,1500626,bus,1,4809.1,1,service_links,334.17497007579084,15,999999,20050.49820454745,0,0.0,14999985,0.15,4,0,"LINESTRING (-79.975868 37.265783, -79.972253 37.266652)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,20,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000607,1500626,1500606,bus,1,4809.1,1,service_links,676.1032337361105,15,999999,40.52566835581082,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.972253 37.266652, -79.965145 37.268882)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,21,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000608,1500606,1500605,bus,1,4809.1,1,service_links,223.12684701397197,15,999999,13.374236584254067,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.965145 37.268882, -79.963768 37.270563)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,22,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000609,1500605,1500607,bus,1,4809.1,1,service_links,204.28190337419187,15,999999,12256.914202451511,0,0.0,14999985,0.15,4,0,"LINESTRING (-79.963768 37.270563, -79.963427 37.27238)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,23,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000610,1500607,1500632,bus,1,4809.1,1,service_links,115.44559957433111,15,999999,6.919816158301566,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.963427 37.27238, -79.962136 37.27223)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,24,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000611,1500632,1500631,bus,1,4809.1,1,service_links,273.72554498199594,15,999999,16.40712557334641,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.962136 37.27223, -79.959098 37.271766)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,25,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000612,1500631,1500633,bus,1,4809.1,1,service_links,279.9055873286544,15,999999,16.777557682037227,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.959098 37.271766, -79.955985 37.271319)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,26,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000613,1500633,1500614,bus,1,4809.1,1,service_links,569.8723804124268,15,999999,34.1581846401055,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.955985 37.271319, -79.949546 37.271219)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,27,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000614,1500614,1500634,bus,1,4809.1,1,service_links,318.9212407281377,15,999999,2.1259053931439023,0,9.0,14999985,0.15,4,0,"LINESTRING (-79.949546 37.271219, -79.94636 37.27256)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,28,4809.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1000615,1500658,1500644,bus,1,4810.2,1,service_links,285.2273440294218,15,999999,8.552544048858225,0,2.0,14999985,0.15,4,0,"LINESTRING (-79.946455 37.272447, -79.949678 37.272404)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,0,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000616,1500644,1500650,bus,1,4810.2,1,service_links,291.2106060029991,15,999999,17.455181179000945,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.949678 37.272404, -79.950533 37.274933)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,1,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000617,1500650,1500651,bus,1,4810.2,1,service_links,273.9168621564046,15,999999,16.41859313624803,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.950533 37.274933, -79.953424 37.275814)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,2,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000618,1500651,1500635,bus,1,4810.2,1,service_links,179.0677793601546,15,999999,10.733333428181096,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.953424 37.275814, -79.954678 37.277078)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,3,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000619,1500635,1500636,bus,1,4810.2,1,service_links,156.5236388343059,15,999999,9391.418330058354,0,0.0,14999985,0.15,4,0,"LINESTRING (-79.954678 37.277078, -79.955425 37.278354)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,4,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000620,1500636,1500637,bus,1,4810.2,1,service_links,288.3872964413054,15,999999,17.285951834643683,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.955425 37.278354, -79.958472 37.279275)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,5,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000621,1500637,1500638,bus,1,4810.2,1,service_links,274.84563881229377,15,999999,16.474264064672955,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.958472 37.279275, -79.961372 37.280161)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,6,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000622,1500638,1500639,bus,1,4810.2,1,service_links,272.1744532083545,15,999999,16.31415303946181,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.961372 37.280161, -79.964245 37.281036)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,7,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000623,1500639,1500640,bus,1,4810.2,1,service_links,274.18215625832784,15,999999,16.434494880619052,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.964245 37.281036, -79.967138 37.28192)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,8,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000624,1500640,1500641,bus,1,4810.2,1,service_links,274.08918459379015,15,999999,16.428922153473938,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.967138 37.28192, -79.970027 37.28281)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,9,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000625,1500641,1500642,bus,1,4810.2,1,service_links,331.31669642096534,15,999999,19.859142642615307,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.970027 37.28281, -79.973524 37.283876)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,10,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000626,1500642,1500645,bus,1,4810.2,1,service_links,296.71629132243265,15,999999,17.7851922870589,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.973524 37.283876, -79.976684 37.28477)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,11,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000627,1500645,1500648,bus,1,4810.2,1,service_links,282.1409067316844,15,999999,16.911542861040026,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.976684 37.28477, -79.979871 37.284862)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,12,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000628,1500648,1500646,bus,1,4810.2,1,service_links,343.4391422131362,15,999999,20.585762770018157,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.979871 37.284862, -79.983734 37.285167)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,13,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000629,1500646,1500647,bus,1,4810.2,1,service_links,447.54799091695037,15,999999,26.82605340161541,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.983734 37.285167, -79.988732 37.285789)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,14,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000630,1500647,1500654,bus,1,4810.2,1,service_links,580.3900643312626,15,999999,34.788615244631124,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.988732 37.285789, -79.995215 37.28499)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,15,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000631,1500654,1500656,bus,1,4810.2,1,service_links,123.33480809188569,15,999999,7.392695789723419,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.995215 37.28499, -79.995421 37.283893)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,16,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000632,1500656,1500655,bus,1,4810.2,1,service_links,263.4494967814906,15,999999,15.791178628261175,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.995421 37.283893, -79.995819 37.281545)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,17,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000633,1500655,1500649,bus,1,4810.2,1,service_links,102.39310518080099,15,999999,6.137448861986074,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.995819 37.281545, -79.996964 37.281411)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,18,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000634,1500649,1500652,bus,1,4810.2,1,service_links,595.0801494959749,15,999999,35.66913982992857,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.996964 37.281411, -80.003523 37.280226)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,19,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000635,1500652,1500653,bus,1,4810.2,1,service_links,387.7767016327217,15,999999,11.627487305328987,0,2.0,14999985,0.15,4,0,"LINESTRING (-80.003523 37.280226, -80.007739 37.279273)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,20,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000636,1500653,1500643,bus,1,4810.2,1,service_links,582.2090168258127,15,999999,17.45754173390743,0,2.0,14999985,0.15,4,0,"LINESTRING (-80.007739 37.279273, -80.0143 37.278872)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,21,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000637,1500643,1500657,bus,1,4810.2,1,service_links,474.0278341184108,15,999999,4.739488426446367,0,6.0,14999985,0.15,4,0,"LINESTRING (-80.0143 37.278872, -80.019038 37.276882)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,22,4810.2:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000638,1500685,1500680,bus,1,4811.1,1,service_links,600.5318826357556,15,999999,36031.91295814533,0,0.0,14999985,0.15,4,0,"LINESTRING (-80.019038 37.276882, -80.01237 37.27789)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,0,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000639,1500680,1500669,bus,1,4811.1,1,service_links,199.2859428256587,15,999999,11.945211358181341,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.01237 37.27789, -80.014268 37.278855)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,1,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000640,1500669,1500678,bus,1,4811.1,1,service_links,369.44051136893756,15,999999,22.144286395740515,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.014268 37.278855, -80.010125 37.279269)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,2,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000641,1500678,1500677,bus,1,4811.1,1,service_links,267.0185482564555,15,999999,16.00510778759973,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.010125 37.279269, -80.007108 37.279209)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,3,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000642,1500677,1500679,bus,1,4811.1,1,service_links,340.75577766084206,15,999999,20445.34665965052,0,0.0,14999985,0.15,4,0,"LINESTRING (-80.007108 37.279209, -80.003461 37.280194)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,4,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000643,1500679,1500676,bus,1,4811.1,1,service_links,574.2038905393998,15,999999,34.41781561674725,0,1.0,14999985,0.15,4,0,"LINESTRING (-80.003461 37.280194, -79.997136 37.281351)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,5,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000644,1500676,1500683,bus,1,4811.1,1,service_links,122.05133392926047,15,999999,7.315764271484145,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.997136 37.281351, -79.995785 37.281573)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,6,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000645,1500683,1500684,bus,1,4811.1,1,service_links,235.38929793463973,15,999999,14.109248627450933,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.995785 37.281573, -79.995412 37.283669)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,7,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000646,1500684,1500681,bus,1,4811.1,1,service_links,146.23596539690044,15,999999,8774.157923814026,0,0.0,14999985,0.15,4,0,"LINESTRING (-79.995412 37.283669, -79.995179 37.284971)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,8,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000647,1500681,1500682,bus,1,4811.1,1,service_links,165.9123272086023,15,999999,9.94479483767846,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.995179 37.284971, -79.994913 37.286448)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,9,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000648,1500682,1500675,bus,1,4811.1,1,service_links,384.60617360078766,15,999999,23.053317098948312,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.994913 37.286448, -79.990607 37.285972)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,10,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000649,1500675,1500673,bus,1,4811.1,1,service_links,284.50340328490597,15,999999,17.053151046048313,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.990607 37.285972, -79.98743120468521 37.285569473175606)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,11,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000650,1500673,1500672,bus,1,4811.1,1,service_links,253.61343136854353,15,999999,15.201604277834779,0,1.0,14999985,0.15,4,0,"LINESTRING (-79.98743120468521 37.285569473175606, -79.984598 37.285222)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,12,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1000651,1500672,1500674,bus,1,4811.1,1,service_links,395.03371771602787,15,999999,23702.02306296167,0,0.0,14999985,0.15,4,0,"LINESTRING (-79.984598 37.285222, -79.980159 37.284838)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,13,4811.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
